customer_id,customer_name,gmail
D-C1412,"Ir. Dartono Firgantoro, S.Pd",ir..548@gmail.com
D-C1413,Dina Rahimah,dina.394@gmail.com
D-C1414,Cut Ifa Rahmawati,cut.461@gmail.com
D-C1415,Rachel Ardianto,rachel.196@gmail.com
D-C1416,Yuni Permata,yuni.625@gmail.com
D-C1417,Ade Wacana,ade.867@gmail.com
D-C1418,Wani Novitasari,wani.241@gmail.com
D-C1419,Jane Maryadi,jane.442@gmail.com
D-C1420,Anom Pudjiastuti,anom.698@gmail.com
D-C1421,Gading Anggriawan,gading.555@gmail.com
D-C1422,Gangsar Mansur,gangsar.428@gmail.com
D-C1423,Alika Tamba,alika.501@gmail.com
D-C1424,Ratna Sinaga,ratna.662@gmail.com
D-C1425,Radika Manullang,radika.642@gmail.com
D-C1426,"Dt. Adhiarja Sitorus, S.I.Kom",dt..231@gmail.com
D-C1427,Karman Manullang,karman.969@gmail.com
D-C1428,Gina Permata,gina.681@gmail.com
D-C1429,"Ir. Ella Zulkarnain, S.Gz",ir..809@gmail.com
D-C1430,Warji Prayoga,warji.460@gmail.com
D-C1431,"drg. Artanto Napitupulu, M.TI.",drg..632@gmail.com
D-C1432,Gabriella Nugroho,gabriella.909@gmail.com
D-C1433,"Maimunah Megantara, S.Psi",maimunah.667@gmail.com
D-C1434,Ega Puspasari,ega.356@gmail.com
D-C1435,Capa Latupono,capa.974@gmail.com
D-C1436,Waluyo Pangestu,waluyo.810@gmail.com
D-C1437,Daliman Mansur,daliman.150@gmail.com
D-C1438,Vega Manullang,vega.835@gmail.com
D-C1439,Eli Jailani,eli.988@gmail.com
D-C1440,"Ir. Ami Lazuardi, M.M.",ir..351@gmail.com
D-C1441,Dimaz Situmorang,dimaz.725@gmail.com
D-C1442,dr. Gamblang Hastuti,dr..295@gmail.com
D-C1443,"Dt. Karman Ardianto, M.Pd",dt..757@gmail.com
D-C1444,Drs. Jamil Winarsih,drs..201@gmail.com
D-C1445,Sutan Cawisono Aryani,sutan.778@gmail.com
D-C1446,Najam Kusmawati,najam.482@gmail.com
D-C1447,Okta Nuraini,okta.938@gmail.com
D-C1448,"T. Rusman Anggraini, S.Pt",t..977@gmail.com
D-C1449,Prayoga Nasyidah,prayoga.579@gmail.com
D-C1450,Balidin Zulkarnain,balidin.475@gmail.com
D-C1451,Prayoga Yolanda,prayoga.982@gmail.com
D-C1452,Ira Padmasari,ira.266@gmail.com
D-C1453,dr. Wira Ardianto,dr..686@gmail.com
D-C1454,"Harsanto Haryanti, M.Ak",harsanto.192@gmail.com
D-C1455,Cinthia Yolanda,cinthia.253@gmail.com
D-C1456,"Drs. Farhunnisa Hidayanto, S.E.I",drs..412@gmail.com
D-C1457,Mutia Haryanti,mutia.296@gmail.com
D-C1458,Puti Padma Gunawan,puti.267@gmail.com
D-C1459,H. Ismail Astuti,h..170@gmail.com
D-C1460,Sabar Purwanti,sabar.658@gmail.com
D-C1461,Limar Pradipta,limar.361@gmail.com
D-C1462,Yessi Thamrin,yessi.936@gmail.com
D-C1463,Bahuwirya Wijayanti,bahuwirya.527@gmail.com
D-C1464,T. Endra Yuniar,t..641@gmail.com
D-C1465,Anastasia Hakim,anastasia.245@gmail.com
D-C1466,"Puput Sitompul, S.Gz",puput.113@gmail.com
D-C1467,Wadi Wahyuni,wadi.744@gmail.com
D-C1468,"Tgk. Violet Hastuti, M.TI.",tgk..181@gmail.com
D-C1469,Respati Nuraini,respati.257@gmail.com
D-C1470,Jaswadi Pertiwi,jaswadi.996@gmail.com
D-C1471,Oliva Anggraini,oliva.859@gmail.com
D-C1472,"drg. Zizi Purnawati, M.TI.",drg..325@gmail.com
D-C1473,Ayu Hartati,ayu.372@gmail.com
D-C1474,dr. Malik Sitorus,dr..977@gmail.com
D-C1475,"Dr. Danu Widodo, S.H.",dr..288@gmail.com
D-C1476,Syahrini Purwanti,syahrini.571@gmail.com
D-C1477,"Drs. Prasetyo Rahmawati, S.IP",drs..567@gmail.com
D-C1478,Rahmat Sihotang,rahmat.410@gmail.com
D-C1479,Violet Adriansyah,violet.793@gmail.com
D-C1480,"Dr. Dinda Putra, M.Kom.",dr..166@gmail.com
D-C1481,R. Queen Aryani,r..425@gmail.com
D-C1482,"Mulyanto Firgantoro, S.Gz",mulyanto.179@gmail.com
D-C1483,"Dr. Pandu Wastuti, M.Kom.",dr..516@gmail.com
D-C1484,Mahmud Situmorang,mahmud.927@gmail.com
D-C1485,"Tgk. Dian Usamah, S.Pt",tgk..387@gmail.com
D-C1486,Yosef Prakasa,yosef.835@gmail.com
D-C1487,"Alika Nababan, S.I.Kom",alika.224@gmail.com
D-C1488,"Galang Nasyiah, S.Farm",galang.376@gmail.com
D-C1489,"dr. Murti Nurdiyanti, S.E.",dr..161@gmail.com
D-C1490,Drs. Olivia Siregar,drs..120@gmail.com
D-C1491,"Farhunnisa Palastri, M.Ak",farhunnisa.737@gmail.com
D-C1492,Zalindra Maheswara,zalindra.289@gmail.com
D-C1493,Ibrani Laksita,ibrani.519@gmail.com
D-C1494,Waluyo Safitri,waluyo.318@gmail.com
D-C1495,R. Mursita Pertiwi,r..250@gmail.com
D-C1496,Sabri Melani,sabri.488@gmail.com
D-C1497,Kanda Jailani,kanda.738@gmail.com
D-C1498,Cengkal Winarsih,cengkal.884@gmail.com
D-C1499,"Puti Humaira Mardhiyah, S.Psi",puti.982@gmail.com
D-C1500,Jumari Sirait,jumari.553@gmail.com
D-C1501,Cahyadi Hutagalung,cahyadi.102@gmail.com
D-C1502,Hana Sudiati,hana.780@gmail.com
D-C1503,Puti Mala Pangestu,puti.898@gmail.com
D-C1504,Karya Simanjuntak,karya.867@gmail.com
D-C1505,Parman Mardhiyah,parman.490@gmail.com
D-C1506,Umar Prayoga,umar.693@gmail.com
D-C1507,Koko Hidayat,koko.185@gmail.com
D-C1508,Umay Latupono,umay.422@gmail.com
D-C1509,Zamira Nashiruddin,zamira.482@gmail.com
D-C1510,"Ir. Sarah Aryani, S.IP",ir..354@gmail.com
D-C1511,Ika Waskita,ika.907@gmail.com
D-C1512,"Dr. Widya Hidayanto, S.Psi",dr..264@gmail.com
D-C1513,"Ida Kusumo, M.Kom.",ida.925@gmail.com
D-C1514,"Raharja Mansur, S.I.Kom",raharja.730@gmail.com
D-C1515,"Drs. Jarwa Hutapea, S.Kom",drs..345@gmail.com
D-C1516,"Agnes Hutasoit, M.M.",agnes.667@gmail.com
D-C1517,Devi Hutasoit,devi.623@gmail.com
D-C1518,Fathonah Samosir,fathonah.834@gmail.com
D-C1519,Hj. Suci Winarno,hj..994@gmail.com
D-C1520,Maria Uyainah,maria.483@gmail.com
D-C1521,Budi Oktaviani,budi.589@gmail.com
D-C1522,Nova Narpati,nova.262@gmail.com
D-C1523,Cinta Suwarno,cinta.896@gmail.com
D-C1524,Laswi Gunawan,laswi.272@gmail.com
D-C1525,"R.A. Hilda Pradana, S.I.Kom",r.a..831@gmail.com
D-C1526,Devi Agustina,devi.443@gmail.com
D-C1527,Langgeng Rahimah,langgeng.438@gmail.com
D-C1528,Zalindra Halimah,zalindra.923@gmail.com
D-C1529,Sutan Darijan Wastuti,sutan.447@gmail.com
D-C1530,"Kania Padmasari, S.Pd",kania.947@gmail.com
D-C1531,"Zaenab Yulianti, S.I.Kom",zaenab.392@gmail.com
D-C1532,Shania Fujiati,shania.871@gmail.com
D-C1533,Padma Agustina,padma.349@gmail.com
D-C1534,Gawati Wibowo,gawati.462@gmail.com
D-C1535,Adhiarja Hakim,adhiarja.741@gmail.com
D-C1536,Ghaliyati Irawan,ghaliyati.498@gmail.com
D-C1537,"Dian Sihombing, S.Ked",dian.659@gmail.com
D-C1538,Jayadi Hassanah,jayadi.186@gmail.com
D-C1539,Aurora Dongoran,aurora.150@gmail.com
D-C1540,"Kemal Farida, M.Kom.",kemal.182@gmail.com
D-C1541,Ade Tampubolon,ade.183@gmail.com
D-C1542,Irnanto Permata,irnanto.439@gmail.com
D-C1543,Hesti Andriani,hesti.421@gmail.com
D-C1544,Adhiarja Nurdiyanti,adhiarja.887@gmail.com
D-C1545,"Cahyadi Melani, S.E.I",cahyadi.978@gmail.com
D-C1546,Kadir Wibowo,kadir.672@gmail.com
D-C1547,Raden Megantara,raden.522@gmail.com
D-C1548,Dian Usamah,dian.883@gmail.com
D-C1549,Ir. Cindy Mardhiyah,ir..342@gmail.com
D-C1550,Jelita Pertiwi,jelita.170@gmail.com
D-C1551,dr. Lala Mustofa,dr..122@gmail.com
D-C1552,Atma Hartati,atma.871@gmail.com
D-C1553,Radit Wibowo,radit.912@gmail.com
D-C1554,Ghaliyati Utami,ghaliyati.671@gmail.com
D-C1555,"Dr. Puspa Riyanti, S.Kom",dr..712@gmail.com
D-C1556,"Maya Pertiwi, S.Sos",maya.229@gmail.com
D-C1557,Ajeng Palastri,ajeng.414@gmail.com
D-C1558,"dr. Kairav Simanjuntak, S.IP",dr..787@gmail.com
D-C1559,"Aisyah Utami, M.Kom.",aisyah.331@gmail.com
D-C1560,"Cut Zalindra Sinaga, M.Kom.",cut.722@gmail.com
D-C1561,"Hj. Clara Halimah, S.Gz",hj..180@gmail.com
D-C1562,"Sutan Darmaji Tamba, M.Ak",sutan.983@gmail.com
D-C1563,Syahrini Maheswara,syahrini.380@gmail.com
D-C1564,"Puput Maryati, M.TI.",puput.902@gmail.com
D-C1565,Cengkir Zulaika,cengkir.589@gmail.com
D-C1566,"Irwan Marbun, M.M.",irwan.418@gmail.com
D-C1567,Puti Cornelia Siregar,puti.440@gmail.com
D-C1568,Hamima Prabowo,hamima.273@gmail.com
D-C1569,"Viman Waskita, S.I.Kom",viman.931@gmail.com
D-C1570,Pia Ramadan,pia.496@gmail.com
D-C1571,"Puti Sadina Firgantoro, S.Gz",puti.214@gmail.com
D-C1572,Novi Zulaika,novi.664@gmail.com
D-C1573,T. Daniswara Latupono,t..835@gmail.com
D-C1574,"R.A. Safina Rahimah, S.T.",r.a..157@gmail.com
D-C1575,Balidin Maheswara,balidin.557@gmail.com
D-C1576,Maria Pangestu,maria.209@gmail.com
D-C1577,drg. Oliva Budiman,drg..497@gmail.com
D-C1578,Dr. Iriana Widiastuti,dr..526@gmail.com
D-C1579,Daniswara Saputra,daniswara.118@gmail.com
D-C1580,Tirta Mustofa,tirta.664@gmail.com
D-C1581,Kamidin Lazuardi,kamidin.268@gmail.com
D-C1582,"T. Adika Wijaya, M.M.",t..737@gmail.com
D-C1583,"Aditya Agustina, S.Pd",aditya.149@gmail.com
D-C1584,Purwanto Utami,purwanto.759@gmail.com
D-C1585,Belinda Nababan,belinda.419@gmail.com
D-C1586,Olga Permadi,olga.949@gmail.com
D-C1587,Humaira Sirait,humaira.823@gmail.com
D-C1588,Ika Firgantoro,ika.178@gmail.com
D-C1589,Citra Nasyiah,citra.917@gmail.com
D-C1590,Kasiran Namaga,kasiran.104@gmail.com
D-C1591,Betania Winarno,betania.122@gmail.com
D-C1592,Jamal Marpaung,jamal.563@gmail.com
D-C1593,Dt. Kamal Mandasari,dt..218@gmail.com
D-C1594,"Empluk Prastuti, S.Sos",empluk.309@gmail.com
D-C1595,Latika Puspita,latika.905@gmail.com
D-C1596,Mulyono Hidayanto,mulyono.652@gmail.com
D-C1597,Manah Rahimah,manah.309@gmail.com
D-C1598,"Galang Prabowo, S.Sos",galang.535@gmail.com
D-C1599,Raden Sihombing,raden.204@gmail.com
D-C1600,Tri Maryati,tri.794@gmail.com
D-C1601,Nasim Puspasari,nasim.465@gmail.com
D-C1602,Jarwa Sirait,jarwa.380@gmail.com
D-C1603,Ira Manullang,ira.242@gmail.com
D-C1604,"R.A. Elisa Wasita, S.E.I",r.a..763@gmail.com
D-C1605,Dt. Lanjar Prasetyo,dt..153@gmail.com
D-C1606,"R.A. Hani Pertiwi, S.Farm",r.a..797@gmail.com
D-C1607,Aurora Prayoga,aurora.320@gmail.com
D-C1608,KH. Danuja Permadi,kh..505@gmail.com
D-C1609,Ir. Winda Marpaung,ir..993@gmail.com
D-C1610,"Fitriani Mansur, S.H.",fitriani.644@gmail.com
D-C1611,R. Winda Oktaviani,r..789@gmail.com
D-C1612,Yunita Ardianto,yunita.352@gmail.com
D-C1613,Kartika Mahendra,kartika.349@gmail.com
D-C1614,"Edward Kuswandari, M.Ak",edward.127@gmail.com
D-C1615,Dt. Karna Nurdiyanti,dt..321@gmail.com
D-C1616,R. Jelita Lestari,r..843@gmail.com
D-C1617,"Hj. Dina Firmansyah, M.Ak",hj..679@gmail.com
D-C1618,"Drs. Titi Hakim, M.TI.",drs..464@gmail.com
D-C1619,"Kania Rajata, S.T.",kania.280@gmail.com
D-C1620,dr. Tania Prasetyo,dr..891@gmail.com
D-C1621,"drg. Maya Saptono, S.E.",drg..583@gmail.com
D-C1622,dr. Najib Widodo,dr..550@gmail.com
D-C1623,Jaga Suartini,jaga.230@gmail.com
D-C1624,Hj. Sadina Wasita,hj..219@gmail.com
D-C1625,Lala Maheswara,lala.193@gmail.com
D-C1626,drg. Natalia Sudiati,drg..243@gmail.com
D-C1627,"Garda Purwanti, M.Pd",garda.245@gmail.com
D-C1628,"Cecep Utama, M.TI.",cecep.987@gmail.com
D-C1629,Wardi Hidayanto,wardi.889@gmail.com
D-C1630,Marwata Agustina,marwata.286@gmail.com
D-C1631,"R. Gambira Damanik, M.Farm",r..928@gmail.com
D-C1632,Umaya Ramadan,umaya.108@gmail.com
D-C1633,Sutan Gandewa Usada,sutan.816@gmail.com
D-C1634,"Bella Nababan, S.Gz",bella.397@gmail.com
D-C1635,"dr. Kayun Sudiati, S.Sos",dr..239@gmail.com
D-C1636,Salman Anggriawan,salman.940@gmail.com
D-C1637,R. Usyi Firmansyah,r..645@gmail.com
D-C1638,"R. Amelia Mangunsong, M.M.",r..443@gmail.com
D-C1639,"R. Nova Najmudin, S.E.I",r..766@gmail.com
D-C1640,Karja Safitri,karja.485@gmail.com
D-C1641,Hamima Thamrin,hamima.456@gmail.com
D-C1642,"drg. Cornelia Hariyah, S.Pd",drg..751@gmail.com
D-C1643,Maimunah Saefullah,maimunah.504@gmail.com
D-C1644,Daliman Safitri,daliman.238@gmail.com
D-C1645,Dalima Uyainah,dalima.145@gmail.com
D-C1646,Melinda Hartati,melinda.951@gmail.com
D-C1647,Argono Saefullah,argono.861@gmail.com
D-C1648,"Ir. Vino Irawan, S.I.Kom",ir..878@gmail.com
D-C1649,Hendra Kuswoyo,hendra.498@gmail.com
D-C1650,Daruna Mulyani,daruna.889@gmail.com
D-C1651,Uda Astuti,uda.978@gmail.com
D-C1652,R. Winda Wibowo,r..284@gmail.com
D-C1653,"KH. Aswani Dabukke, S.IP",kh..462@gmail.com
D-C1654,Rizki Mandasari,rizki.993@gmail.com
D-C1655,drg. Lili Wahyuni,drg..534@gmail.com
D-C1656,Nyoman Hutapea,nyoman.785@gmail.com
D-C1657,Dt. Elvin Latupono,dt..149@gmail.com
D-C1658,Kani Rahimah,kani.396@gmail.com
D-C1659,"Eka Rajasa, M.Kom.",eka.721@gmail.com
D-C1660,Galar Hastuti,galar.379@gmail.com
D-C1661,Maryadi Mardhiyah,maryadi.368@gmail.com
D-C1662,"Cager Thamrin, M.Pd",cager.986@gmail.com
D-C1663,Drs. Jessica Winarsih,drs..826@gmail.com
D-C1664,Victoria Hastuti,victoria.802@gmail.com
D-C1665,Eja Winarsih,eja.884@gmail.com
D-C1666,Ismail Wijayanti,ismail.237@gmail.com
D-C1667,"R.M. Sakti Prasasta, S.E.",r.m..714@gmail.com
D-C1668,Nurul Wijaya,nurul.995@gmail.com
D-C1669,Rahman Nuraini,rahman.934@gmail.com
D-C1670,"Amalia Suryono, S.Pt",amalia.911@gmail.com
D-C1671,"Nadine Nainggolan, M.Pd",nadine.925@gmail.com
D-C1672,Laila Prasetya,laila.310@gmail.com
D-C1673,"Vero Situmorang, S.Pd",vero.905@gmail.com
D-C1674,Cawisadi Lailasari,cawisadi.642@gmail.com
D-C1675,Iriana Mahendra,iriana.250@gmail.com
D-C1676,"R. Eli Hartati, S.Gz",r..947@gmail.com
D-C1677,T. Joko Prabowo,t..912@gmail.com
D-C1678,"Hadi Marpaung, S.Gz",hadi.438@gmail.com
D-C1679,Bancar Maryadi,bancar.996@gmail.com
D-C1680,Dirja Mandala,dirja.231@gmail.com
D-C1681,"Heru Hutasoit, S.Gz",heru.159@gmail.com
D-C1682,Perkasa Rajata,perkasa.963@gmail.com
D-C1683,Siti Pudjiastuti,siti.332@gmail.com
D-C1684,"R.M. Yosef Rahimah, M.Pd",r.m..992@gmail.com
D-C1685,"Tina Pradana, M.M.",tina.418@gmail.com
D-C1686,Janet Saptono,janet.403@gmail.com
D-C1687,"H. Jarwi Suryatmi, S.E.",h..878@gmail.com
D-C1688,Natalia Waskita,natalia.124@gmail.com
D-C1689,Tania Sihotang,tania.274@gmail.com
D-C1690,"Banawa Laksmiwati, S.Kom",banawa.454@gmail.com
D-C1691,Tgk. Keisha Hutagalung,tgk..915@gmail.com
D-C1692,Dr. Luwes Wahyudin,dr..158@gmail.com
D-C1693,Umar Irawan,umar.982@gmail.com
D-C1694,Artawan Setiawan,artawan.377@gmail.com
D-C1695,Diana Adriansyah,diana.519@gmail.com
D-C1696,Endah Kuswandari,endah.508@gmail.com
D-C1697,Balangga Hidayanto,balangga.313@gmail.com
D-C1698,"Cinthia Waskita, S.Psi",cinthia.714@gmail.com
D-C1699,Padmi Situmorang,padmi.934@gmail.com
D-C1700,"Cornelia Santoso, M.Kom.",cornelia.124@gmail.com
D-C1701,Vero Suryono,vero.282@gmail.com
D-C1702,Raihan Wahyuni,raihan.725@gmail.com
D-C1703,Kemba Irawan,kemba.509@gmail.com
D-C1704,Salsabila Wibisono,salsabila.828@gmail.com
D-C1705,Tgk. Harsaya Anggraini,tgk..332@gmail.com
D-C1706,Ir. Prayogo Suryatmi,ir..228@gmail.com
D-C1707,Sadina Hidayanto,sadina.134@gmail.com
D-C1708,"Luluh Anggriawan, S.Pt",luluh.377@gmail.com
D-C1709,Eko Widodo,eko.509@gmail.com
D-C1710,"R.M. Baktiono Hastuti, S.Pd",r.m..382@gmail.com
D-C1711,Melinda Simbolon,melinda.705@gmail.com
D-C1712,"Usyi Pratiwi, S.Farm",usyi.832@gmail.com
D-C1713,R. Tania Ardianto,r..971@gmail.com
D-C1714,Jindra Suartini,jindra.589@gmail.com
D-C1715,drg. Anom Uwais,drg..298@gmail.com
D-C1716,Kayun Prabowo,kayun.992@gmail.com
D-C1717,R. Bakijan Lailasari,r..713@gmail.com
D-C1718,"Jail Hasanah, S.Kom",jail.435@gmail.com
D-C1719,Kayla Waskita,kayla.183@gmail.com
D-C1720,Halima Marbun,halima.122@gmail.com
D-C1721,Viman Mustofa,viman.670@gmail.com
D-C1722,Yahya Hasanah,yahya.357@gmail.com
D-C1723,"Hj. Yani Saputra, S.IP",hj..701@gmail.com
D-C1724,Dt. Ganep Agustina,dt..919@gmail.com
D-C1725,Arsipatra Hutapea,arsipatra.249@gmail.com
D-C1726,drg. Nabila Handayani,drg..883@gmail.com
D-C1727,Belinda Wasita,belinda.344@gmail.com
D-C1728,"Dt. Sabri Suryatmi, S.E.I",dt..999@gmail.com
D-C1729,Pangestu Rahmawati,pangestu.333@gmail.com
D-C1730,Latif Simbolon,latif.867@gmail.com
D-C1731,Virman Nugroho,virman.306@gmail.com
D-C1732,Farah Yuliarti,farah.418@gmail.com
D-C1733,R.M. Waluyo Haryanti,r.m..250@gmail.com
D-C1734,Cici Nugroho,cici.431@gmail.com
D-C1735,Carub Mahendra,carub.513@gmail.com
D-C1736,Luluh Nuraini,luluh.788@gmail.com
D-C1737,Elon Hastuti,elon.815@gmail.com
D-C1738,Yunita Pradana,yunita.625@gmail.com
D-C1739,Ajeng Lailasari,ajeng.426@gmail.com
D-C1740,"Nabila Nainggolan, M.M.",nabila.806@gmail.com
D-C1741,Rina Narpati,rina.367@gmail.com
D-C1742,Calista Pradipta,calista.252@gmail.com
D-C1743,Mila Marbun,mila.474@gmail.com
D-C1744,Kairav Yulianti,kairav.625@gmail.com
D-C1745,R. Ibrahim Saputra,r..682@gmail.com
D-C1746,"Safina Hidayat, S.Pt",safina.959@gmail.com
D-C1747,"Genta Hasanah, S.E.",genta.797@gmail.com
D-C1748,Anastasia Tamba,anastasia.235@gmail.com
D-C1749,"R. Restu Waluyo, M.Farm",r..622@gmail.com
D-C1750,"Oliva Nugroho, S.Farm",oliva.323@gmail.com
D-C1751,"drg. Sakti Halimah, S.Gz",drg..616@gmail.com
D-C1752,"Cut Hesti Suwarno, S.IP",cut.370@gmail.com
D-C1753,"KH. Artawan Novitasari, M.Pd",kh..861@gmail.com
D-C1754,Tasnim Farida,tasnim.992@gmail.com
D-C1755,"Ir. Zalindra Suartini, S.Pt",ir..763@gmail.com
D-C1756,Febi Pertiwi,febi.425@gmail.com
D-C1757,Harjasa Budiman,harjasa.219@gmail.com
D-C1758,R.A. Rahmi Maryadi,r.a..389@gmail.com
D-C1759,Halima Riyanti,halima.188@gmail.com
D-C1760,Ulya Puspita,ulya.155@gmail.com
D-C1761,T. Emas Wulandari,t..955@gmail.com
D-C1762,"Indah Yulianti, S.I.Kom",indah.706@gmail.com
D-C1763,Nasrullah Melani,nasrullah.648@gmail.com
D-C1764,Cornelia Wijayanti,cornelia.560@gmail.com
D-C1765,Unggul Wahyudin,unggul.592@gmail.com
D-C1766,Dt. Najam Wijaya,dt..167@gmail.com
D-C1767,Dinda Rahmawati,dinda.695@gmail.com
D-C1768,"Sutan Galar Maulana, M.Ak",sutan.395@gmail.com
D-C1769,"Puti Novi Hassanah, S.Sos",puti.908@gmail.com
D-C1770,Diah Wijayanti,diah.603@gmail.com
D-C1771,Maria Zulaika,maria.172@gmail.com
D-C1772,Jaiman Prasetya,jaiman.760@gmail.com
D-C1773,Nilam Puspasari,nilam.635@gmail.com
D-C1774,Sutan Paiman Nashiruddin,sutan.836@gmail.com
D-C1775,"Cut Siska Tarihoran, S.Sos",cut.828@gmail.com
D-C1776,Belinda Jailani,belinda.819@gmail.com
D-C1777,Michelle Maheswara,michelle.764@gmail.com
D-C1778,"Darmanto Pradana, S.Gz",darmanto.810@gmail.com
D-C1779,Danu Mandala,danu.492@gmail.com
D-C1780,Titin Siregar,titin.966@gmail.com
D-C1781,Koko Sitompul,koko.208@gmail.com
D-C1782,"Caraka Sudiati, S.E.I",caraka.821@gmail.com
D-C1783,Sakti Nasyidah,sakti.563@gmail.com
D-C1784,Okto Suryatmi,okto.214@gmail.com
D-C1785,Bajragin Hutagalung,bajragin.457@gmail.com
D-C1786,Hj. Hesti Sitompul,hj..870@gmail.com
D-C1787,Maida Sinaga,maida.714@gmail.com
D-C1788,Karsa Agustina,karsa.105@gmail.com
D-C1789,Wulan Mayasari,wulan.346@gmail.com
D-C1790,"Vega Laksmiwati, M.M.",vega.771@gmail.com
D-C1791,Ratih Riyanti,ratih.309@gmail.com
D-C1792,"KH. Dwi Adriansyah, S.Pt",kh..445@gmail.com
D-C1793,Paramita Januar,paramita.340@gmail.com
D-C1794,Drs. Malika Rahmawati,drs..954@gmail.com
D-C1795,Rahman Hakim,rahman.935@gmail.com
D-C1796,"Ida Yulianti, M.Ak",ida.700@gmail.com
D-C1797,R. Fathonah Suryatmi,r..281@gmail.com
D-C1798,"Kamal Sihombing, S.Pd",kamal.910@gmail.com
D-C1799,Jaeman Mangunsong,jaeman.585@gmail.com
D-C1800,Nilam Hutapea,nilam.453@gmail.com
D-C1801,Paris Kusumo,paris.753@gmail.com
D-C1802,"drg. Hilda Pertiwi, S.Farm",drg..451@gmail.com
D-C1803,Drs. Mursinin Firgantoro,drs..218@gmail.com
D-C1804,Uchita Hidayanto,uchita.728@gmail.com
D-C1805,Ir. Carla Safitri,ir..972@gmail.com
D-C1806,"Puti Yance Prasetyo, S.Sos",puti.365@gmail.com
D-C1807,Shania Lailasari,shania.800@gmail.com
D-C1808,Samiah Simanjuntak,samiah.662@gmail.com
D-C1809,Najwa Mayasari,najwa.402@gmail.com
D-C1810,Irwan Kusumo,irwan.410@gmail.com
D-C1811,Ganda Yolanda,ganda.898@gmail.com
D-C1812,Cinta Nasyiah,cinta.118@gmail.com
D-C1813,Jefri Utami,jefri.952@gmail.com
D-C1814,Kayla Lazuardi,kayla.435@gmail.com
D-C1815,"Paiman Firgantoro, S.Kom",paiman.276@gmail.com
D-C1816,Luhung Prayoga,luhung.242@gmail.com
D-C1817,H. Vero Purwanti,h..180@gmail.com
D-C1818,Vanesa Megantara,vanesa.856@gmail.com
D-C1819,Gaiman Susanti,gaiman.205@gmail.com
D-C1820,Dirja Permata,dirja.373@gmail.com
D-C1821,Tiara Palastri,tiara.455@gmail.com
D-C1822,Joko Sihombing,joko.908@gmail.com
D-C1823,Gandi Uwais,gandi.363@gmail.com
D-C1824,Gabriella Wibisono,gabriella.480@gmail.com
D-C1825,Faizah Mangunsong,faizah.493@gmail.com
D-C1826,Kajen Pradipta,kajen.867@gmail.com
D-C1827,"Liman Pudjiastuti, S.Psi",liman.397@gmail.com
D-C1828,Puti Wulandari,puti.826@gmail.com
D-C1829,Kania Hutasoit,kania.501@gmail.com
D-C1830,"dr. Samiah Puspasari, M.Farm",dr..627@gmail.com
D-C1831,"Embuh Tampubolon, S.H.",embuh.478@gmail.com
D-C1832,Zelaya Hidayat,zelaya.750@gmail.com
D-C1833,"H. Emil Putra, S.H.",h..463@gmail.com
D-C1834,Ratna Mangunsong,ratna.475@gmail.com
D-C1835,Violet Hariyah,violet.329@gmail.com
D-C1836,"Uli Utami, S.Kom",uli.861@gmail.com
D-C1837,Anastasia Suwarno,anastasia.864@gmail.com
D-C1838,Radika Sitorus,radika.147@gmail.com
D-C1839,"drg. Kawaya Pradana, S.T.",drg..393@gmail.com
D-C1840,"dr. Hasna Siregar, M.Kom.",dr..905@gmail.com
D-C1841,"Belinda Nababan, S.Kom",belinda.498@gmail.com
D-C1842,Sari Firmansyah,sari.743@gmail.com
D-C1843,Gaiman Saptono,gaiman.772@gmail.com
D-C1844,"Dr. Prabu Wacana, M.Farm",dr..638@gmail.com
D-C1845,drg. Vanya Purnawati,drg..407@gmail.com
D-C1846,Karimah Widiastuti,karimah.245@gmail.com
D-C1847,Fitriani Latupono,fitriani.510@gmail.com
D-C1848,"dr. Natalia Narpati, S.I.Kom",dr..411@gmail.com
D-C1849,Puti Diah Pranowo,puti.180@gmail.com
D-C1850,Cawuk Hariyah,cawuk.628@gmail.com
D-C1851,Arta Narpati,arta.968@gmail.com
D-C1852,"Ir. Hendra Wijaya, M.Pd",ir..773@gmail.com
D-C1853,"Cawisono Hidayat, S.E.I",cawisono.541@gmail.com
D-C1854,Eva Utami,eva.250@gmail.com
D-C1855,Gilang Mardhiyah,gilang.255@gmail.com
D-C1856,"Dadap Dongoran, S.Psi",dadap.133@gmail.com
D-C1857,"Kusuma Handayani, M.M.",kusuma.261@gmail.com
D-C1858,Fitriani Puspasari,fitriani.653@gmail.com
D-C1859,"Puji Winarno, S.Pt",puji.630@gmail.com
D-C1860,"Drs. Raina Purwanti, S.Gz",drs..684@gmail.com
D-C1861,"Diah Hutasoit, S.I.Kom",diah.106@gmail.com
D-C1862,Kamaria Melani,kamaria.429@gmail.com
D-C1863,Darman Lestari,darman.683@gmail.com
D-C1864,"Johan Rahmawati, M.Kom.",johan.973@gmail.com
D-C1865,Kania Ardianto,kania.364@gmail.com
D-C1866,"Ir. Citra Firgantoro, S.Psi",ir..786@gmail.com
D-C1867,Ella Wahyuni,ella.303@gmail.com
D-C1868,Ir. Kemal Sudiati,ir..796@gmail.com
D-C1869,"Dr. Bagas Tampubolon, S.T.",dr..871@gmail.com
D-C1870,"Cut Vanesa Fujiati, S.IP",cut.558@gmail.com
